ISO,Year,Country,Classification,Disaster.Type,Disaster.Subgroup,Region,Continent,Total.Deaths..adjusted.,Total.Damage..adjusted.,CPI,X.1.90.per.day...poverty.gap.index,co2_per_capita,Constant,Damage.pergdp
AUS,1998,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,15,100001,63.76045524,0.5888423,18.222,1,2.51E-07
AUS,1999,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,196301,65.15554686,0.5885796,18.448,1,5.05E-07
AUS,1999,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,1500001,65.15554686,0.5885796,18.448,1,3.86E-06
AUS,1999,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,2,1,65.15554686,0.5885796,18.448,1,2.57E-12
AUS,1999,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,6,300001,65.15554686,0.5885796,18.448,1,7.72E-07
AUS,1999,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,200001,65.15554686,0.5885796,18.448,1,5.15E-07
AUS,2000,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,67.35575898,0.589362,18.525,1,2.41E-12
AUS,2000,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,1,67.35575898,0.589362,18.525,1,2.41E-12
AUS,2000,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,265001,67.35575898,0.589362,18.525,1,6.38E-07
AUS,2000,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,90001,67.35575898,0.589362,18.525,1,2.17E-07
AUS,2000,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,60001,67.35575898,0.589362,18.525,1,1.45E-07
AUS,2000,Australia,Sub Tropical,Insect infestation,Biological,Australia and New Zealand,Oceania,1,120001,67.35575898,0.589362,18.525,1,2.89E-07
AUS,2001,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,69.25933995,0.5910577,18.779,1,2.64E-12
AUS,2001,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,6601,69.25933995,0.5910577,18.779,1,1.74E-08
AUS,2001,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,69.25933995,0.5910577,18.779,1,2.64E-12
AUS,2001,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,1,69.25933995,0.5910577,18.779,1,2.64E-12
AUS,2001,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,4,200001,69.25933995,0.5910577,18.779,1,5.29E-07
AUS,2001,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,13001,69.25933995,0.5910577,18.779,1,3.44E-08
AUS,2001,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,1,69.25933995,0.5910577,18.779,1,2.64E-12
AUS,2001,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,2,12001,69.25933995,0.5910577,18.779,1,3.17E-08
AUS,2001,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,90001,69.25933995,0.5910577,18.779,1,2.38E-07
AUS,2002,Australia,Sub Tropical,Epidemic,Biological,Australia and New Zealand,Oceania,1,1,70.35781897,0.6745312,18.922,1,2.53E-12
AUS,2002,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,70.35781897,0.6745312,18.922,1,2.53E-12
AUS,2002,Australia,Sub Tropical,Drought,Climatological,Australia and New Zealand,Oceania,1,2000001,70.35781897,0.6745312,18.922,1,5.07E-06
AUS,2002,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,3,50001,70.35781897,0.6745312,18.922,1,1.27E-07
AUS,2002,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,70.35781897,0.6745312,18.922,1,2.53E-12
AUS,2002,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,70.35781897,0.6745312,18.922,1,2.53E-12
AUS,2003,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,5,300001,71.95500655,0.7547086,19.019,1,6.43E-07
AUS,2003,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,71.95500655,0.7547086,19.019,1,2.14E-12
AUS,2003,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,71.95500655,0.7547086,19.019,1,2.14E-12
AUS,2003,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,71.95500655,0.7547086,19.019,1,2.14E-12
AUS,2003,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,2,2001,71.95500655,0.7547086,19.019,1,4.29E-09
AUS,2003,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,75001,71.95500655,0.7547086,19.019,1,1.61E-07
AUS,2003,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,71.95500655,0.7547086,19.019,1,2.14E-12
AUS,2003,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,93001,71.95500655,0.7547086,19.019,1,1.99E-07
AUS,2003,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,1,71.95500655,0.7547086,19.019,1,2.14E-12
AUS,2003,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,71.95500655,0.7547086,19.019,1,2.14E-12
AUS,2004,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,73.88141244,0.4454569,19.455,1,1.63E-12
AUS,2004,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,50001,73.88141244,0.4454569,19.455,1,8.16E-08
AUS,2004,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,3,10001,73.88141244,0.4454569,19.455,1,1.63E-08
AUS,2004,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,4,15001,73.88141244,0.4454569,19.455,1,2.45E-08
AUS,2004,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,5501,73.88141244,0.4454569,19.455,1,8.98E-09
AUS,2004,Australia,Sub Tropical,Insect infestation,Biological,Australia and New Zealand,Oceania,1,1,73.88141244,0.4454569,19.455,1,1.63E-12
AUS,2004,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,32001,73.88141244,0.4454569,19.455,1,5.22E-08
AUS,2005,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,4,58001,76.38802721,0.410699,19.209,1,8.36E-08
AUS,2005,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,27001,76.38802721,0.410699,19.209,1,3.89E-08
AUS,2005,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,15001,76.38802721,0.410699,19.209,1,2.16E-08
AUS,2005,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,13,40001,76.38802721,0.410699,19.209,1,5.77E-08
AUS,2006,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,2,50001,78.85225551,0.3776618,19.355,1,6.70E-08
AUS,2006,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1180001,78.85225551,0.3776618,19.355,1,1.58E-06
AUS,2006,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,78.85225551,0.3776618,19.355,1,1.34E-12
AUS,2006,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,4,50001,78.85225551,0.3776618,19.355,1,6.70E-08
AUS,2006,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,2355,78.85225551,0.3776618,19.355,1,3.16E-09
AUS,2006,Australia,Sub Tropical,Drought,Climatological,Australia and New Zealand,Oceania,1,1,78.85225551,0.3776618,19.355,1,1.34E-12
AUS,2006,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,1,78.85225551,0.3776618,19.355,1,1.34E-12
AUS,2006,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,78.85225551,0.3776618,19.355,1,1.34E-12
AUS,2007,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,10,1300001,81.10165893,0.3419198,19.216,1,1.52E-06
AUS,2007,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,3,100001,81.10165893,0.3419198,19.216,1,1.17E-07
AUS,2008,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,450001,84.21522909,0.3083933,19.203,1,4.27E-07
AUS,2008,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,3,1100001,84.21522909,0.3083933,19.203,1,1.04E-06
AUS,2008,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,5,275001,84.21522909,0.3083933,19.203,1,2.61E-07
AUS,2008,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,600001,84.21522909,0.3083933,19.203,1,5.69E-07
AUS,2008,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,2,90001,84.21522909,0.3083933,19.203,1,8.54E-08
AUS,2009,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,181,1300001,83.91580741,0.3027499,18.451,1,1.40E-06
AUS,2009,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,83.91580741,0.3027499,18.451,1,1.08E-12
AUS,2009,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,60001,83.91580741,0.3027499,18.451,1,6.47E-08
AUS,2009,Australia,Sub Tropical,Extreme temperature,Meteorological,Australia and New Zealand,Oceania,348,1,83.91580741,0.3027499,18.451,1,1.08E-12
AUS,2009,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,8,150001,83.91580741,0.3027499,18.451,1,1.62E-07
AUS,2009,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1,83.91580741,0.3027499,18.451,1,1.08E-12
AUS,2010,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,85.2920606,0.2954468,18.26,1,8.72E-13
AUS,2010,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1390001,85.2920606,0.2954468,18.26,1,1.21E-06
AUS,2010,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,36,7300001,85.2920606,0.2954468,18.26,1,6.37E-06
AUS,2010,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,1,85.2920606,0.2954468,18.26,1,8.72E-13
AUS,2010,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1330001,85.2920606,0.2954468,18.26,1,1.16E-06
AUS,2010,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,109001,85.2920606,0.2954468,18.26,1,9.51E-08
AUS,2010,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,85.2920606,0.2954468,18.26,1,8.72E-13
AUS,2010,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,85.2920606,0.2954468,18.26,1,8.72E-13
AUS,2011,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,2500001,87.98460292,0.3143219,17.985,1,1.79E-06
AUS,2011,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,54001,87.98460292,0.3143219,17.985,1,3.87E-08
AUS,2011,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,1,87.98460292,0.3143219,17.985,1,7.16E-13
AUS,2012,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,3,225001,89.80529293,0.3336698,17.581,1,1.46E-07
AUS,2012,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,3,363001,89.80529293,0.3336698,17.581,1,2.35E-07
AUS,2013,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,2,98001,91.12079403,0.3542,16.907,1,6.22E-08
AUS,2013,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,3,268001,91.12079403,0.3542,16.907,1,1.70E-07
AUS,2013,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,7,2000001,91.12079403,0.3542,16.907,1,1.27E-06
AUS,2014,Australia,Sub Tropical,Extreme temperature,Meteorological,Australia and New Zealand,Oceania,140,1,92.59898057,0.3731457,16.92,1,6.81E-13
AUS,2014,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,1000001,92.59898057,0.3731457,16.92,1,6.81E-07
AUS,2014,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,3,25001,92.59898057,0.3731457,16.92,1,1.70E-08
AUS,2014,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,100001,92.59898057,0.3731457,16.92,1,6.81E-08
AUS,2015,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,100001,92.70882199,0.3720375,16.851,1,7.40E-08
AUS,2015,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,7,400001,92.70882199,0.3720375,16.851,1,2.96E-07
AUS,2015,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,8,1300001,92.70882199,0.3720375,16.851,1,9.62E-07
AUS,2015,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,3,200001,92.70882199,0.3720375,16.851,1,1.48E-07
AUS,2015,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,51001,92.70882199,0.3720375,16.851,1,3.77E-08
AUS,2015,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,2,546001,92.70882199,0.3720375,16.851,1,4.04E-07
AUS,2015,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,57001,92.70882199,0.3720375,16.851,1,4.22E-08
AUS,2015,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,78001,92.70882199,0.3720375,16.851,1,5.77E-08
AUS,2016,Australia,Sub Tropical,Epidemic,Biological,Australia and New Zealand,Oceania,1,1,93.87843648,0.370588,17.143,1,8.27E-13
AUS,2016,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,6,500001,93.87843648,0.370588,17.143,1,4.14E-07
AUS,2016,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,3,110001,93.87843648,0.370588,17.143,1,9.10E-08
AUS,2016,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,2,25001,93.87843648,0.370588,17.143,1,2.07E-08
AUS,2017,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,13,2700001,95.87816577,0.3698771,16.87,1,2.03E-06
AUS,2017,Australia,Sub Tropical,Storm,Meteorological,Australia and New Zealand,Oceania,1,490001,95.87816577,0.3698771,16.87,1,3.69E-07
AUS,2017,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,20001,95.87816577,0.3698771,16.87,1,1.50E-08
AUS,2018,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,1,11401,98.21999062,0.3682444,16.708,1,7.96E-09
AUS,2018,Australia,Sub Tropical,Extreme temperature,Meteorological,Australia and New Zealand,Oceania,1,1,98.21999062,0.3682444,16.708,1,6.98E-13
AUS,2018,Australia,Sub Tropical,Drought,Climatological,Australia and New Zealand,Oceania,1,1200001,98.21999062,0.3682444,16.708,1,8.37E-07
AUS,2019,Australia,Sub Tropical,Flood,Hydrological,Australia and New Zealand,Oceania,4,2000001,100,0.3679452,16.447,1,1.43E-06
AUS,2019,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,1,1,100,0.3679452,16.447,1,7.16E-13
AUS,2019,Australia,Sub Tropical,Wildfire,Climatological,Australia and New Zealand,Oceania,33,2000001,100,0.3679452,16.447,1,1.43E-06
AUT,1981,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,1,35.56517152,0,7.342,1,1.41E-11
AUT,1982,Austria,Cold Temperate,Landslide,Hydrological,Western Europe,Europe,13,1,37.74582208,0,7.046,1,1.40E-11
AUT,1982,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,1,37.74582208,0,7.046,1,1.40E-11
AUT,1983,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,1,38.9583793,0,6.796,1,1.39E-11
AUT,1984,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,13,1,40.63380386,0,7.127,1,1.47E-11
AUT,1984,Austria,Cold Temperate,Landslide,Hydrological,Western Europe,Europe,31,1,40.63380386,0,7.127,1,1.47E-11
AUT,1985,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,13,1,42.07452677,0,7.14,1,1.44E-11
AUT,1990,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,120001,51.106795,0.1027539,8.045,1,7.21E-07
AUT,1990,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,1,51.106795,0.1027539,8.045,1,6.01E-12
AUT,1990,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,10001,51.106795,0.1027539,8.045,1,6.01E-08
AUT,1990,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,4,120001,51.106795,0.1027539,8.045,1,7.21E-07
AUT,1990,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,1,51.106795,0.1027539,8.045,1,6.01E-12
AUT,1991,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,6,82001,53.27115662,0.1369424,8.458,1,4.72E-07
AUT,1991,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,28001,53.27115662,0.1369424,8.458,1,1.61E-07
AUT,1993,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,1001,56.50464564,0.2053349,7.686,1,5.26E-09
AUT,1994,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,2001,57.97797424,0.2394619,7.68,1,9.83E-09
AUT,1995,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,3,201,59.60449489,0.9507122,8.011,1,8.34E-10
AUT,1996,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,5001,61.35162973,0.5656923,8.401,1,2.11E-08
AUT,1997,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,4,175001,62.7858352,0.1851859,8.372,1,8.22E-07
AUT,1998,Austria,Cold Temperate,Earthquake,Geophysical,Western Europe,Europe,1,1,63.76045524,0.1266999,8.318,1,4.58E-12
AUT,1999,Austria,Cold Temperate,Landslide,Hydrological,Western Europe,Europe,51,41571,65.15554686,0.06600504,8.153,1,1.91E-07
AUT,1999,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,4,32001,65.15554686,0.06600504,8.153,1,1.47E-07
AUT,2000,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,20001,67.35575898,0.001768112,8.196,1,1.02E-07
AUT,2000,Austria,Cold Temperate,Landslide,Hydrological,Western Europe,Europe,14,1,67.35575898,0.001768112,8.196,1,5.08E-12
AUT,2002,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,3,5001,70.35781897,0.1770337,8.844,1,2.34E-08
AUT,2002,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,10,2400001,70.35781897,0.1770337,8.844,1,1.12E-05
AUT,2002,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,2,1,70.35781897,0.1770337,8.844,1,4.69E-12
AUT,2003,Austria,Cold Temperate,Extreme temperature,Meteorological,Western Europe,Europe,346,280001,71.95500655,0.2646209,9.473,1,1.07E-06
AUT,2005,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,5,700001,76.38802721,0.1026195,9.58,1,2.22E-06
AUT,2005,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,1,76.38802721,0.1026195,9.58,1,3.16E-12
AUT,2005,Austria,Cold Temperate,Extreme temperature,Meteorological,Western Europe,Europe,1,1,76.38802721,0.1026195,9.58,1,3.16E-12
AUT,2006,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,1,78.85225551,0.04627131,9.269,1,2.98E-12
AUT,2007,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,400001,81.10165893,0.2777371,8.913,1,1.03E-06
AUT,2007,Austria,Cold Temperate,Extreme temperature,Meteorological,Western Europe,Europe,6,1,81.10165893,0.2777371,8.913,1,2.57E-12
AUT,2008,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,5,500001,84.21522909,0.2355319,8.808,1,1.16E-06
AUT,2009,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,2,200001,83.91580741,0.4662985,8.037,1,5.00E-07
AUT,2009,Austria,Cold Temperate,Extreme temperature,Meteorological,Western Europe,Europe,3,1,83.91580741,0.4662985,8.037,1,2.50E-12
AUT,2009,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,1,83.91580741,0.4662985,8.037,1,2.50E-12
AUT,2009,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,1,500001,83.91580741,0.4662985,8.037,1,1.25E-06
AUT,2012,Austria,Cold Temperate,Extreme temperature,Meteorological,Western Europe,Europe,6,1,89.80529293,0.4475849,7.911,1,2.44E-12
AUT,2013,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,5,1000001,91.12079403,0.2317078,7.919,1,2.33E-06
AUT,2016,Austria,Cold Temperate,Flood,Hydrological,Western Europe,Europe,1,1,93.87843648,0.556141,7.684,1,2.53E-12
AUT,2017,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,3,1,95.87816577,0.2382761,7.891,1,2.40E-12
AUT,2017,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,4,1201,95.87816577,0.2382761,7.891,1,2.88E-09
AUT,2019,Austria,Cold Temperate,Storm,Meteorological,Western Europe,Europe,12,1,100,0.4739697,7.589,1,2.25E-12
AUT,2019,Austria,Cold Temperate,Extreme temperature,Meteorological,Western Europe,Europe,2,1,100,0.4739697,7.589,1,2.25E-12
AZE,1995,Azerbaijan,Warm Temperate,Flood,Hydrological,Western Asia,Asia,1,5501,59.60449489,2.078705,4.284,1,1.80E-06
AZE,1995,Azerbaijan,Warm Temperate,Flood,Hydrological,Western Asia,Asia,1,6701,59.60449489,2.078705,4.284,1,2.20E-06
AZE,1995,Azerbaijan,Warm Temperate,Flood,Hydrological,Western Asia,Asia,6,4001,59.60449489,2.078705,4.284,1,1.31E-06
